"screen_name";"username";"user_id";"tweet_id";"tweet_url";"timestamp";"timestamp_epochs";"text";"text_html";"links";"hashtags";"has_media";"img_urls";"video_url";"likes";"retweets";"replies";"is_replied";"is_reply_to";"parent_tweet_id";"reply_to_users"
"J__V__";"Jimmy";"607827634";"556665529608331264";"/J__V__/status/556665529608331264";"2015-01-18 04:12:59";1421554379;"@BrentRivera LIKE A GOOD NEIGHBOR STATEFARM IS THERE WITH MY BRENT RIVERA FOLLOW";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""344316738"" dir=""ltr"" href=""/BrentRivera""><s>@</s><b>BrentRivera</b></a> LIKE A GOOD NEIGHBOR <strong>STATEFARM</strong> IS THERE WITH MY BRENT RIVERA FOLLOW</p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"556661642193141760";"[{'screen_name': 'BrentRivera', 'user_id': '344316738'}]"
"Ohhyess_Jess";"yessica stargaryen";"305470275";"577653143179149312";"/Ohhyess_Jess/status/577653143179149312";"2015-03-17 02:10:16";1426558216;"“@mtveyecandy: Seriously where is Jake from State Farm when u need him #mtveyecandy” ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2790428000"" dir=""ltr"" href=""/mtveyecandy""><s>@</s><b>mtveyecandy</b></a>: Seriously where is Jake from <strong>State Farm</strong> when u need him <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mtveyecandy?src=hash""><s>#</s><b>mtveyecandy</b></a>” <img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/></p>";"[]";"['mtveyecandy']";False;"[]";"";0;0;0;False;True;"577652546719870978";"[{'screen_name': 'mtveyecandy', 'user_id': '2790428000'}]"
"JayErii";"Jessica Nh❥";"1864798748";"572899181641125888";"/JayErii/status/572899181641125888";"2015-03-03 23:19:43";1425424783;" jake.. Jake from state farm? Lol";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><img alt=""😍"" aria-label=""Emoji: Smiling face with heart-shaped eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60d.png"" title=""Smiling face with heart-shaped eyes""/> jake.. Jake from <strong>state farm</strong>? Lol</p>";"[]";"[]";False;"[]";"";1;0;0;False;False;"";"[]"
"RaineeWilliams";"Lady♥Bug";"515923937";"569057784827813888";"/RaineeWilliams/status/569057784827813888";"2015-02-21 08:55:23";1424508923;"What are you wearing ""Jake from state farm""?????";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">What are you wearing ""Jake from <strong>state farm</strong>""?????</p>";"[]";"[]";False;"[]";"";5;0;1;True;False;"";"[]"
"kristrevii";"K.";"605378388";"559924176253775872";"/kristrevii/status/559924176253775872";"2015-01-27 04:01:41";1422331301;"Like a good neighbor........ State Farm is there! With a pretty blonde girl with blue eyes and a booty";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Like a good neighbor........ <strong>State Farm</strong> is there! With a pretty blonde girl with blue eyes and a booty</p>";"[]";"[]";False;"[]";"";1;0;1;True;False;"";"[]"
"J__V__";"Jimmy";"607827634";"556665529608331264";"/J__V__/status/556665529608331264";"2015-01-18 04:12:59";1421554379;"@BrentRivera LIKE A GOOD NEIGHBOR STATEFARM IS THERE WITH MY BRENT RIVERA FOLLOW";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""344316738"" dir=""ltr"" href=""/BrentRivera""><s>@</s><b>BrentRivera</b></a> LIKE A GOOD NEIGHBOR <strong>STATEFARM</strong> IS THERE WITH MY BRENT RIVERA FOLLOW</p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"556661642193141760";"[{'screen_name': 'BrentRivera', 'user_id': '344316738'}]"
"varellanoemo";"#WW84";"510997818";"647828957342113792";"/varellanoemo/status/647828957342113792";"2015-09-26 17:43:54";1443289434;"Getting ready to play! #soccer #fun @ AYSO Region 73 at State Farm Sports Village https://instagram.com/p/8GkXaij9Ti/ ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Getting ready to play! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/soccer?src=hash""><s>#</s><b>soccer</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fun?src=hash""><s>#</s><b>fun</b></a> @ AYSO Region 73 at <strong>State Farm</strong> Sports Village <a class=""twitter-timeline-link"" data-expanded-url=""https://instagram.com/p/8GkXaij9Ti/"" dir=""ltr"" href=""https://t.co/Ux10NlNj2C"" rel=""nofollow noopener"" target=""_blank"" title=""https://instagram.com/p/8GkXaij9Ti/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">instagram.com/p/8GkXaij9Ti/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['https://instagram.com/p/8GkXaij9Ti/']";"['soccer', 'fun']";False;"[]";"";0;0;0;False;False;"";"[]"
"aaronslevine";"Aaron Levine";"90657211";"640283115764740100";"/aaronslevine/status/640283115764740100";"2015-09-05 21:59:25";1441490365;"Northeast Knights #northeastknights #bakersfield #football @ State Farm Sports Village https://instagram.com/p/7Q86cSHs9M/ ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Northeast Knights <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/northeastknights?src=hash""><s>#</s><b>northeastknights</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bakersfield?src=hash""><s>#</s><b>bakersfield</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/football?src=hash""><s>#</s><b>football</b></a> @ <strong>State Farm</strong> Sports Village <a class=""twitter-timeline-link"" data-expanded-url=""https://instagram.com/p/7Q86cSHs9M/"" dir=""ltr"" href=""https://t.co/fMZX1iaIIj"" rel=""nofollow noopener"" target=""_blank"" title=""https://instagram.com/p/7Q86cSHs9M/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">instagram.com/p/7Q86cSHs9M/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['https://instagram.com/p/7Q86cSHs9M/']";"['northeastknights', 'bakersfield', 'football']";False;"[]";"";0;0;0;False;False;"";"[]"
"krislilmiss911";"kristy carolina";"48907907";"640257062740619264";"/krislilmiss911/status/640257062740619264";"2015-09-05 20:15:53";1441484153;"Teeny tiny #Carr fan. #4 #carr #raiders #dcarr #bakersfield @dcarr8 @ State Farm Sports Village https://instagram.com/p/7QxEKmt2yA/ ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Teeny tiny <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Carr?src=hash""><s>#</s><b>Carr</b></a> fan. #4 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/carr?src=hash""><s>#</s><b>carr</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/raiders?src=hash""><s>#</s><b>raiders</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/dcarr?src=hash""><s>#</s><b>dcarr</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bakersfield?src=hash""><s>#</s><b>bakersfield</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""43127272"" dir=""ltr"" href=""/DCarr8""><s>@</s><b>dcarr8</b></a> @ <strong>State Farm</strong> Sports Village <a class=""twitter-timeline-link"" data-expanded-url=""https://instagram.com/p/7QxEKmt2yA/"" dir=""ltr"" href=""https://t.co/NXNsrk30Qe"" rel=""nofollow noopener"" target=""_blank"" title=""https://instagram.com/p/7QxEKmt2yA/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">instagram.com/p/7QxEKmt2yA/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['https://instagram.com/p/7QxEKmt2yA/']";"['Carr', '4', 'carr', 'raiders', 'dcarr', 'bakersfield']";False;"[]";"";0;0;0;False;False;"";"[]"
"varellanoemo";"#WW84";"510997818";"647828957342113792";"/varellanoemo/status/647828957342113792";"2015-09-26 17:43:54";1443289434;"Getting ready to play! #soccer #fun @ AYSO Region 73 at State Farm Sports Village https://instagram.com/p/8GkXaij9Ti/ ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Getting ready to play! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/soccer?src=hash""><s>#</s><b>soccer</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fun?src=hash""><s>#</s><b>fun</b></a> @ AYSO Region 73 at <strong>State Farm</strong> Sports Village <a class=""twitter-timeline-link"" data-expanded-url=""https://instagram.com/p/8GkXaij9Ti/"" dir=""ltr"" href=""https://t.co/Ux10NlNj2C"" rel=""nofollow noopener"" target=""_blank"" title=""https://instagram.com/p/8GkXaij9Ti/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">instagram.com/p/8GkXaij9Ti/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['https://instagram.com/p/8GkXaij9Ti/']";"['soccer', 'fun']";False;"[]";"";0;0;0;False;False;"";"[]"
"aaronslevine";"Aaron Levine";"90657211";"640283115764740100";"/aaronslevine/status/640283115764740100";"2015-09-05 21:59:25";1441490365;"Northeast Knights #northeastknights #bakersfield #football @ State Farm Sports Village https://instagram.com/p/7Q86cSHs9M/ ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Northeast Knights <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/northeastknights?src=hash""><s>#</s><b>northeastknights</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bakersfield?src=hash""><s>#</s><b>bakersfield</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/football?src=hash""><s>#</s><b>football</b></a> @ <strong>State Farm</strong> Sports Village <a class=""twitter-timeline-link"" data-expanded-url=""https://instagram.com/p/7Q86cSHs9M/"" dir=""ltr"" href=""https://t.co/fMZX1iaIIj"" rel=""nofollow noopener"" target=""_blank"" title=""https://instagram.com/p/7Q86cSHs9M/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">instagram.com/p/7Q86cSHs9M/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['https://instagram.com/p/7Q86cSHs9M/']";"['northeastknights', 'bakersfield', 'football']";False;"[]";"";0;0;0;False;False;"";"[]"
"krislilmiss911";"kristy carolina";"48907907";"640257062740619264";"/krislilmiss911/status/640257062740619264";"2015-09-05 20:15:53";1441484153;"Teeny tiny #Carr fan. #4 #carr #raiders #dcarr #bakersfield @dcarr8 @ State Farm Sports Village https://instagram.com/p/7QxEKmt2yA/ ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Teeny tiny <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Carr?src=hash""><s>#</s><b>Carr</b></a> fan. #4 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/carr?src=hash""><s>#</s><b>carr</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/raiders?src=hash""><s>#</s><b>raiders</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/dcarr?src=hash""><s>#</s><b>dcarr</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bakersfield?src=hash""><s>#</s><b>bakersfield</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""43127272"" dir=""ltr"" href=""/DCarr8""><s>@</s><b>dcarr8</b></a> @ <strong>State Farm</strong> Sports Village <a class=""twitter-timeline-link"" data-expanded-url=""https://instagram.com/p/7QxEKmt2yA/"" dir=""ltr"" href=""https://t.co/NXNsrk30Qe"" rel=""nofollow noopener"" target=""_blank"" title=""https://instagram.com/p/7QxEKmt2yA/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">instagram.com/p/7QxEKmt2yA/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['https://instagram.com/p/7QxEKmt2yA/']";"['Carr', '4', 'carr', 'raiders', 'dcarr', 'bakersfield']";False;"[]";"";0;0;0;False;False;"";"[]"
"varellanoemo";"#WW84";"510997818";"812146473907449856";"/varellanoemo/status/812146473907449856";"2016-12-23 04:03:02";1482465782;"Benjamin at it again! #flagfootball @ State Farm Sports Village https://www.instagram.com/p/BOWHUi0jwEC/ ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Benjamin at it again! <img alt=""😊"" aria-label=""Emoji: Smiling face with smiling eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60a.png"" title=""Smiling face with smiling eyes""/><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flagfootball?src=hash""><s>#</s><b>flagfootball</b></a> @ <strong>State Farm</strong> Sports Village <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BOWHUi0jwEC/"" dir=""ltr"" href=""https://t.co/drbkZ4SgDa"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BOWHUi0jwEC/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BOWHUi0jwEC/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['https://www.instagram.com/p/BOWHUi0jwEC/']";"['flagfootball']";False;"[]";"";0;0;0;False;False;"";"[]"
